City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Device Protection,Tech Support,Streaming TV,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label
Gardena,Male,No,No,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.05,2168.15,No
Gardena,Female,No,No,No,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,No
Gardena,Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,One year,No,Bank transfer (automatic),89.45,5692.65,No
Huntington Park,Male,Yes,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,No,Yes,One year,No,Electronic check,99.0,5969.3,No
Lawndale,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,19.05,No
Malibu,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.45,8100.55,No
Manhattan Beach,Female,No,Yes,No,7,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,313.45,No
Maywood,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),90.55,6130.95,No
Palos Verdes Peninsula,Male,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.4,745.3,No
Rancho Palos Verdes,Male,No,No,No,16,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,No
Redondo Beach,Male,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1583.5,No
South Gate,Female,No,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),104.45,4162.05,No
Topanga,Female,No,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1119.9,No
Venice,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,8013.55,No
Playa Del Rey,Female,No,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1102.4,No
Inglewood,Male,Yes,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832.0,No
Inglewood,Female,No,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),89.7,4304.5,No
Inglewood,Male,No,Yes,No,27,Yes,No,DSL,Yes,No,No,No,One year,No,Credit card (automatic),48.7,1421.75,No
Inglewood,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),96.6,6827.5,No
Santa Monica,Male,No,No,No,62,Yes,No,DSL,Yes,No,No,Yes,One year,Yes,Credit card (automatic),74.3,4698.05,No
Santa Monica,Female,No,No,No,12,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.3,654.5,No
Santa Monica,Female,Yes,No,No,44,Yes,No,DSL,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,No
Santa Monica,Male,No,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),79.95,4362.05,No
Santa Monica,Female,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1386.9,No
Torrance,Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,415.4,No
Torrance,Male,No,Yes,No,50,Yes,Yes,DSL,No,Yes,No,No,One year,No,Bank transfer (automatic),54.9,2614.1,No
Torrance,Male,No,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,1513.6,No
Torrance,Male,No,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,No
Torrance,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,45.4,80.95,No
Whittier,Male,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Two year,No,Mailed check,75.7,4676.7,No
Whittier,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),110.65,6526.65,No
Whittier,Female,No,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,583.3,No
Whittier,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,No
Whittier,Female,No,No,No,63,Yes,No,DSL,No,Yes,No,No,One year,No,Credit card (automatic),58.55,3503.5,No
Whittier,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.45,No
Cypress,Female,No,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.35,1292.65,No
La Habra,Male,No,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.75,48.75,No
La Mirada,Male,Yes,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05,7108.2,No
Montebello,Male,Yes,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,1802.55,No
Norwalk,Female,No,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,No
Pico Rivera,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,1859.1,No
Santa Fe Springs,Female,No,No,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,168.5,No
Artesia,Male,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Electronic check,104.35,6339.45,No
Cerritos,Female,Yes,No,No,26,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.05,1652.4,No
Harbor City,Male,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.2,6392.85,No
Lakewood,Female,Yes,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),105.2,4599.15,No
Lakewood,Female,No,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1134.25,No
Hawaiian Gardens,Male,No,Yes,No,54,No,No phone service,DSL,No,No,No,No,Month-to-month,No,Electronic check,30.4,1621.35,No
Los Alamitos,Female,No,Yes,No,44,Yes,No,DSL,Yes,Yes,No,No,One year,Yes,Mailed check,61.5,2722.2,No
Paramount,Male,No,Yes,Yes,42,Yes,Yes,DSL,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,No
San Pedro,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1769.6,No
San Pedro,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.05,6293.75,No
Sunset Beach,Female,No,Yes,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.65,1642.75,No
Surfside,Female,No,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,578.5,No
Wilmington,Male,No,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.2,954.9,No
Carson,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.85,43.85,No
Long Beach,Male,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,69.7,1490.4,No
Long Beach,Male,No,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,Two year,No,Mailed check,38.55,280.0,No
Long Beach,Female,No,No,No,36,No,No phone service,DSL,Yes,Yes,Yes,No,Two year,Yes,Mailed check,53.1,1901.25,No
Long Beach,Female,No,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,716.4,No
Long Beach,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.45,4720.0,No
Long Beach,Male,No,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,930.95,No
Long Beach,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),95.15,6770.85,No
Long Beach,Female,Yes,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.35,1835.3,No
Long Beach,Male,No,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),96.65,1588.25,No
Altadena,Male,No,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.5,75.5,No
Arcadia,Male,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,258.35,No
Arcadia,Female,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1502.25,No
Duarte,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,19.2,No
La Canada Flintridge,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Two year,No,Bank transfer (automatic),98.35,6929.4,No
Monrovia,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.35,4453.3,No
Montrose,Female,No,Yes,No,61,No,No phone service,DSL,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),51.35,3244.4,No
Sierra Madre,Female,No,Yes,No,6,Yes,No,DSL,No,No,No,No,Month-to-month,No,Mailed check,45.65,323.45,No
Pasadena,Male,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1401.15,No
Pasadena,Female,No,No,No,32,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,54.2,1739.6,No
Pasadena,Male,No,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,90.65,5931.0,No
Pasadena,Female,No,Yes,Yes,45,No,No phone service,DSL,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.9,2333.85,No
Pasadena,Male,No,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.05,949.85,No
Pasadena,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,572.45,No
San Marino,Male,No,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,696.8,No
Glendale,Female,Yes,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,63.55,1381.8,No
Glendale,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,Month-to-month,No,Electronic check,47.95,47.95,No
Glendale,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,45.0,No
Glendale,Male,Yes,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,90.05,4931.8,No
La Crescenta,Female,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,116.95,No
Calabasas,Female,No,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.3,1261.7,No
Canoga Park,Male,No,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.95,3273.8,No
Canoga Park,Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1415.85,No
Winnetka,Male,No,Yes,No,59,Yes,No,DSL,Yes,Yes,No,Yes,One year,No,Credit card (automatic),66.4,3958.2,No
West Hills,Male,No,No,No,69,No,No phone service,DSL,No,Yes,No,No,One year,Yes,Bank transfer (automatic),35.75,2492.25,No
Chatsworth,Male,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,279.2,No
Encino,Female,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1083.0,No
Newbury Park,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,755.5,No
Northridge,Female,Yes,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.45,3252.0,No
San Fernando,Male,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.1,936.85,No
North Hills,Female,No,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),58.9,3857.1,No
Santa Clarita,Male,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,1378.45,No
Sun Valley,Female,Yes,No,No,52,No,No phone service,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.5,2566.3,No
Valencia,Male,No,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.1,171.0,No
Valencia,Female,Yes,Yes,No,26,Yes,No,DSL,No,Yes,No,No,One year,No,Mailed check,60.7,1597.4,No
Tarzana,Male,Yes,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,One year,Yes,Electronic check,99.0,4744.35,No
Thousand Oaks,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4,6721.6,No
Thousand Oaks,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.05,44.05,No
Woodland Hills,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.1,1734.65,No
Woodland Hills,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,45.55,45.55,No
Oak Park,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.8,4539.35,No
Stevenson Ranch,Female,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,804.25,No
Castaic,Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.65,5011.15,No
Van Nuys,Female,No,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),86.45,3574.5,No
Panorama City,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.1,8086.4,No
Sherman Oaks,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,One year,Yes,Credit card (automatic),95.2,4563.0,No
Van Nuys,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.55,6362.35,No
Van Nuys,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.75,67.1,No
Encino,Male,No,No,No,26,No,No phone service,DSL,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,No
Burbank,Male,No,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.2,1834.15,No
Burbank,Male,No,No,No,27,Yes,No,DSL,Yes,No,No,No,One year,No,Bank transfer (automatic),55.45,1477.65,No
Burbank,Male,No,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.3,1706.45,No
Burbank,Male,No,Yes,No,67,Yes,No,DSL,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),60.4,3953.7,No
North Hollywood,Female,No,No,No,23,Yes,No,DSL,No,Yes,No,No,One year,No,Bank transfer (automatic),55.8,1327.85,No
Studio City,Male,No,No,No,14,No,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,31.1,419.7,No
Valley Village,Male,Yes,No,No,4,No,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.95,207.35,No
Rancho Cucamonga,Male,No,No,Yes,16,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.1,1083.7,No
Azusa,Female,No,Yes,No,46,No,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.95,2007.85,No
Baldwin Park,Male,No,No,No,68,Yes,Yes,DSL,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.5,5882.75,No
Chino Hills,Male,No,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,69.95,2657.55,No
Covina,Male,No,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.95,1612.2,No
Covina,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,76.65,No
Covina,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.15,260.7,No
Rancho Cucamonga,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.6,6441.85,No
El Monte,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.0,266.8,No
South El Monte,Female,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,962.25,No
Rancho Cucamonga,Male,No,No,No,40,No,No phone service,DSL,No,No,Yes,No,One year,No,Credit card (automatic),36.0,1382.9,No
Rancho Cucamonga,Female,No,No,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,No
Glendora,Male,No,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1399.35,No
Glendora,Male,No,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,150.0,No
La Puente,Female,No,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,No
Hacienda Heights,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.1,7657.4,No
La Puente,Male,No,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.5,865.05,No
Rowland Heights,Female,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Electronic check,95.5,6153.85,No
La Verne,Female,No,No,No,3,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,No,Electronic check,64.6,174.2,No
Mira Loma,Male,No,No,No,24,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,No
Monterey Park,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.1,6352.4,No
Mt Baldy,Male,No,No,No,24,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Electronic check,54.95,1348.5,No
Ontario,Male,No,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,No
Montclair,Male,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,5931.75,No
Ontario,Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,No,Electronic check,60.35,1404.65,No
Diamond Bar,Male,No,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,726.1,No
Pomona,Female,Yes,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,No
Pomona,Female,No,Yes,No,59,Yes,Yes,DSL,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.1,4194.85,No
San Gabriel,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,81.05,81.05,No
San Gabriel,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.5,76.95,No
Temple City,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,No
Upland,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No
Upland,Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,415.9,No
West Covina,Female,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,No
